(32, 10)
(33, 11)
(34, 11)
(32, 9)
(32, 11)
(34, 9)
(33, 9)
(30, 9)
(31, 10)
(30, 10)
(30, 11)
(31, 11)
(31, 9)
(31, 6)
(30, 6)
(30, 8)
(31, 8)
(31, 7)
(30, 7)
(34, 6)
(32, 6)
(32, 7)
(34, 7)
(32, 8)
(33, 6)
(33, 7)
(33, 8)
(34, 8)
(35, 8)
(36, 8)
(35, 7)
(36, 6)
(36, 7)
(35, 6)
(38, 6)
(39, 6)
(39, 8)
(38, 8)
(38, 7)
(39, 7)
(37, 6)
(37, 7)
(37, 8)
(36, 9)
(35, 10)
(36, 10)
(35, 9)
(35, 11)
(36, 11)
(38, 10)
(39, 10)
(37, 11)
(39, 11)
(38, 11)
(37, 9)
(37, 10)
(39, 9)
(38, 9)
(35, 0)
(35, 1)
(36, 1)
(36, 2)
(36, 0)
(35, 2)
(38, 0)
(37, 0)
(39, 0)
(37, 1)
(37, 2)
(38, 1)
(39, 1)
(39, 2)
(38, 2)
(35, 3)
(36, 5)
(36, 3)
(35, 5)
(36, 4)
(35, 4)
(38, 4)
(39, 4)
(37, 5)
(38, 5)
(39, 5)
(39, 3)
(37, 4)
(38, 3)
(37, 3)
(33, 0)
(34, 0)
(32, 0)
(32, 1)
(33, 2)
(34, 1)
(33, 1)
(32, 2)
(34, 2)
(31, 0)
(30, 0)
(30, 2)
(31, 2)
(31, 1)
(30, 1)
(30, 3)
(31, 5)
(30, 5)
(31, 3)
(30, 4)
(31, 4)
(34, 3)
(33, 3)
(32, 3)
(33, 5)
(34, 5)
(32, 5)
(34, 4)
(33, 4)
(32, 4)
(38, 13)
(39, 13)
(39, 14)
(38, 14)
(39, 12)
(37, 14)
(37, 13)
(37, 12)
(38, 12)
(35, 12)
(35, 14)
(36, 14)
(36, 13)
(36, 12)
(35, 13)
(39, 17)
(38, 17)
(39, 16)
(38, 16)
(38, 15)
(37, 17)
(37, 16)
(39, 15)
(37, 15)
(36, 16)
(36, 15)
(35, 16)
(35, 17)
(36, 17)
(35, 15)
(31, 15)
(30, 16)
(31, 16)
(30, 17)
(31, 17)
(30, 15)
(32, 16)
(33, 15)
(33, 16)
(32, 17)
(34, 16)
(34, 17)
(33, 17)
(34, 15)
(32, 15)
(31, 13)
(31, 14)
(30, 14)
(30, 12)
(30, 13)
(31, 12)
(33, 14)
(34, 14)
(32, 13)
(34, 13)
(33, 13)
(32, 12)
(33, 12)
(34, 12)
(35, 24)
(35, 23)
(36, 23)
(36, 21)
(35, 21)
(35, 22)
(36, 22)
(37, 24)
(37, 23)
(39, 23)
(38, 23)
(38, 24)
(39, 24)
(37, 22)
(37, 21)
(39, 22)
(38, 22)
(38, 21)
(39, 21)
(36, 20)
(35, 20)
(35, 19)
(36, 19)
(36, 18)
(35, 18)
(38, 18)
(39, 18)
(37, 19)
(37, 20)
(37, 18)
(39, 19)
(38, 19)
(39, 20)
(38, 20)
(31, 20)
(30, 20)
(31, 19)
(30, 19)
(30, 18)
(31, 18)
(32, 18)
(33, 18)
(32, 19)
(32, 20)
(34, 18)
(33, 19)
(34, 19)
(34, 20)
(33, 20)
(34, 23)
(33, 23)
(33, 24)
(34, 24)
(32, 23)
(32, 24)
(33, 21)
(34, 21)
(34, 22)
(33, 22)
(32, 22)
(32, 21)
(31, 23)
(30, 23)
(31, 24)
(30, 24)
(30, 22)
(31, 22)
(31, 21)
(30, 21)
(32, 14)
(36, 24)
(21, 21)
(20, 21)
(20, 22)
(21, 22)
(20, 23)
(21, 23)
(20, 24)
(21, 24)
(22, 24)
(24, 24)
(23, 24)
(23, 23)
(24, 23)
(25, 15)
(27, 20)
(29, 18)
(29, 19)
(28, 19)
(27, 19)
(28, 20)
(29, 20)
(27, 18)
(28, 18)
(26, 20)
(25, 20)
(25, 19)
(26, 19)
(25, 18)
(26, 18)
(26, 21)
(25, 21)
(26, 22)
(25, 22)
(26, 24)
(25, 24)
(26, 23)
(25, 23)
(27, 24)
(29, 23)
(27, 23)
(28, 24)
(29, 24)
(28, 23)
(27, 22)
(29, 22)
(28, 21)
(29, 21)
(27, 21)
(28, 22)
(24, 18)
(22, 18)
(24, 20)
(23, 20)
(23, 19)
(24, 19)
(23, 18)
(22, 20)
(22, 19)
(20, 18)
(20, 19)
(21, 19)
(20, 20)
(21, 18)
(21, 20)
(23, 22)
(24, 22)
(22, 22)
(24, 21)
(23, 21)
(22, 21)
(22, 23)
(29, 13)
(27, 14)
(29, 14)
(28, 14)
(28, 13)
(28, 12)
(27, 13)
(27, 12)
(29, 12)
(26, 12)
(25, 13)
(26, 13)
(25, 12)
(26, 14)
(25, 14)
(28, 15)
(29, 15)
(29, 16)
(28, 16)
(29, 17)
(28, 17)
(27, 15)
(27, 16)
(27, 17)
(26, 15)
(26, 16)
(25, 16)
(25, 17)
(26, 17)
(24, 14)
(22, 13)
(23, 13)
(24, 13)
(23, 14)
(22, 14)
(24, 12)
(22, 12)
(23, 12)
(20, 12)
(21, 14)
(20, 14)
(21, 12)
(20, 13)
(21, 13)
(24, 15)
(22, 15)
(23, 15)
(23, 16)
(24, 16)
(22, 17)
(24, 17)
(23, 17)
(22, 16)
(21, 17)
(21, 15)
(20, 16)
(21, 16)
(20, 17)
(20, 15)
